Timestamp,Link,Name,OS,Mountain,Select TT Challenge.10,Enter time as (sec).(mil) EX: 62.69.10,Select HS Challenge.10,Enter score as just a number.10,Challenge Type.9,Was WR,Unnamed: 69,challenge name,type,score,chaltype
2020-12-25 5:06:03,https://drive.google.com/open?id=1MYg0L5k7SM0-rWIsRjPa7ghimwYRUEBM,James :),Android,Mount Fairview,,,,,,TRUE,Race,Grand Mountain Cup I,Time Trial,18.12,Race
2020-12-25 8:51:33,https://drive.google.com/open?id=19VZ2T88Z2l3ir4_cOv8qHIqOEjO8tjKr,hschindele,iOS,Mount Fairview,,,,,,TRUE,Race,Grand Mountain Cup I,Time Trial,18.09,Race
2021-01-26 14:07:28,https://drive.google.com/open?id=1KZEx2AVbj1e-J0Byalg09EPIrboPcFc8,Mountain_Greg,Android,Mount Fairview,,,,,,TRUE,TTB,Serenade Summit Race,Time Trial,44.76,TTB
2021-01-26 14:17:13,https://drive.google.com/open?id=1e78wQArdQyFtcUvgm9L0n9iSVTTkQyRD,hschindele,iOS,Mount Fairview,,,,,,TRUE,Race,Grand Mountain Cup II,Time Trial,31.65,Race
2021-01-26 14:17:47,https://drive.google.com/open?id=1RFT1ruX0ic5klCcTmvCxpRO0-Ux9lPFZ,hschindele,iOS,Mount Fairview,,,,,,TRUE,Race,Grand Mountain Cup III,Time Trial,59.19,Race
2021-01-26 14:18:23,https://drive.google.com/open?id=1pY8MuOdwgZOvC5FatQAWU931feXdd8J7,hschindele,iOS,Mount Fairview,,,,,,TRUE,Race,Beaver Creek Dance,Time Trial,25.97,Race
2021-01-26 14:20:11,https://drive.google.com/open?id=1fdGDekcBeyEyXnEEXxjPKDdp8BYLXKeg,hschindele,iOS,Mount Fairview,,,,,,TRUE,Race,Peregrine Falcon,Time Trial,18.37,Race
2021-01-26 14:20:46,https://drive.google.com/open?id=1w2l5FQ3VXZZiUID0QyJJ9dxcWn10f7OR,hschindele,iOS,Mount Fairview,,,,,,TRUE,Race,Fairview Cloud Line,Time Trial,23.8,Race
2021-01-26 14:21:29,https://drive.google.com/open?id=1LTEUi0NISDPi6KxYIL75HZyMzaKxOzj2,hschindele,iOS,Mount Fairview,,,,,,TRUE,Trail,The Silver Dragon,Time Trial,15.39,Trail
2021-01-26 14:22:07,https://drive.google.com/open?id=1aOTR4VpDE35VlpvnieJ4NmbGWzgfaU2h,hschindele,iOS,Mount Fairview,,,,,,TRUE,Trail,The Buried Path,Time Trial,40.96,Trail
2021-01-26 14:22:40,https://drive.google.com/open?id=1vCiNc6M7T6wUIors6B6G0dB1P0AiJkMj,hschindele,iOS,Mount Fairview,,,,,,TRUE,Trail,The Woodpecker Trail,Time Trial,49.17,Trail
2021-01-26 14:23:14,https://drive.google.com/open?id=1iy_-TzWnaGAx-dV1qpmvFDbKfARzxst2,hschindele,iOS,Mount Fairview,,,,,,TRUE,Trail,Shadows Trail,Time Trial,58.9,Trail
2021-01-26 14:25:27,https://drive.google.com/open?id=1avkxk_kFBWK8FDjmYWy2BbAkN7OcT9ui,hschindele,iOS,Mount Fairview,,,,,,TRUE,TTB,Spinel Crest Race,Time Trial,39.89,TTB
2021-01-26 14:26:06,https://drive.google.com/open?id=1FdvK5ZLKhm6vYSZMAq_LN-rdR5lJT_bz,hschindele,iOS,Mount Fairview,,,,,,TRUE,TTB,Serenade Summit Race,Time Trial,44.72,TTB
2021-01-26 18:26:36,https://drive.google.com/open?id=128gx9dFVi6XYZZyxy4x94LzxDsPQf31I,massiv97,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup I,Time Trial,18.24,Race
2021-01-26 18:27:12,https://drive.google.com/open?id=1EgVYnjQTm6C4DlORNIK6B0iVUbihBAbw,massiv97,Android,Mount Fairview,,,,,,TRUE,Trail,The Silver Dragon,Time Trial,15.39,Trail
2021-01-27 2:07:53,https://drive.google.com/open?id=1OmzoiybkEbuZwGNbogsVH6DfCqYPsPlp,Mountain_Greg,Android,Mount Fairview,,,,,,TRUE,TTB,Serenade Summit Race,Time Trial,43.86,TTB
2021-01-27 7:29:41,https://drive.google.com/open?id=1-3ryrSz6HErL7z7WnQin_KdvLut1R3Ds,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,Race,Peregrine Falcon,Time Trial,18.46,Race
2021-01-27 7:30:38,https://drive.google.com/open?id=1X0VVcDEjuzgxi4nqoAqU81B66Iu4L-9w,Mountain_Greg,Android,Mount Fairview,,,,,,TRUE,Trail,Shadows Trail,Time Trial,57.94,Trail
2021-01-27 13:23:56,https://drive.google.com/open?id=17FSAh3zUJ47WZH7RiNdL50GilCXwfN6i,massiv97,Android,Mount Fairview,,,,,,FALSE,TTB,Serenade Summit Race,Time Trial,44.9,TTB
2021-01-27 18:21:05,https://drive.google.com/open?id=1r1qoRRjxRdO0P4GP4dydFYRP6n7HJcSG,hschindele,iOS,Mount Fairview,,,,,,TRUE,TTB,Serenade Summit Race,Time Trial,43.7,TTB
2021-01-28 12:01:15,https://drive.google.com/open?id=1_qGa7wOQWyMm5A8hQPVoUJO7VxYej-8l,Gjeep302,Android,Mount Fairview,,,,,,TRUE,Race,Peregrine Falcon,Time Trial,18.21,Race
2021-01-28 20:21:08,https://drive.google.com/open?id=12TaFBPRb7pAghIZzq8cVBxYG9SHSwWi_,hschindele,iOS,Mount Fairview,,,,,,TRUE,Race,Peregrine Falcon,Time Trial,18.14,Race
2021-01-29 4:56:50,https://drive.google.com/open?id=17Ga14F4OrL68hs6HiQCHM3ex5ntV3Ao5,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup II,Time Trial,32.49,Race
2021-01-29 4:57:39,https://drive.google.com/open?id=1eE67rznGm08I2TfAu8_oI4Vj6hRf4AdP,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup I,Time Trial,18.18,Race
2021-01-29 4:58:30,https://drive.google.com/open?id=1eP3OynwzkcQgitTBoQOT_CDx3Ac7Fdlf,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,Race,Fairview Cloud Line,Time Trial,24.02,Race
2021-01-30 18:56:03,https://drive.google.com/open?id=1Ck82s9assq4JzbMFv353kROkeyiITedk,massiv97,Android,Mount Fairview,,,,,,FALSE,Race,Peregrine Falcon,Time Trial,18.47,Race
2021-01-30 18:57:26,https://drive.google.com/open?id=1Ec2OspSnPzagzD1aLAoZx26Juk5xJ2tC,massiv97,Android,Mount Fairview,,,,,,FALSE,Race,Fairview Cloud Line,Time Trial,24.29,Race
2021-01-31 13:39:44,https://drive.google.com/open?id=1e1GviFkH-1jDi5r8sC2sQ36aq-uHwZ4I,massiv97,Android,Mount Fairview,,,,,,FALSE,Race,Beaver Creek Dance,Time Trial,26.6,Race
2021-01-31 13:40:35,https://drive.google.com/open?id=1CgjgvnWPirW4rP2hNjQUAD6AaTFMQmd-,massiv97,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup III,Time Trial,60.73,Race
2021-01-31 13:41:25,https://drive.google.com/open?id=19FkeqzEnQ-9nCoC5kKVmAlpgxWtHd9N_,massiv97,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup II,Time Trial,32.6,Race
2021-01-31 13:42:18,https://drive.google.com/open?id=172Nx60SkzHQ6JGymMUKKWyuN8fEb3IJn,massiv97,Android,Mount Fairview,,,,,,FALSE,Trail,The Buried Path,Time Trial,43.44,Trail
2021-01-31 13:43:07,https://drive.google.com/open?id=1BjczykSeIrp0iNgzRwhFKntSuQCfaIuv,massiv97,Android,Mount Fairview,,,,,,FALSE,Trail,The Woodpecker Trail,Time Trial,52.94,Trail
2021-01-31 13:43:59,https://drive.google.com/open?id=1n7zPs99Z1r68hJOLIyUIZAYFYKl5KiTe,massiv97,Android,Mount Fairview,,,,,,FALSE,Trail,Shadows Trail,Time Trial,59.69,Trail
2021-01-31 13:44:48,https://drive.google.com/open?id=1TKFvODYGf2KDjJg6fz_kaD00sAvGDlH1,massiv97,Android,Mount Fairview,,,,,,FALSE,TTB,Spinel Crest Race,Time Trial,42.43,TTB
2021-02-01 14:55:20,https://drive.google.com/open?id=19c8AhbP6VUzcrN4NDn_6f0Gt_io9gYgC,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,Race,Beaver Creek Dance,Time Trial,25.99,Race
2021-02-01 16:57:52,https://drive.google.com/open?id=1U6Sxlw6HtQIUGMO-DsLvd25rw25mVgne,massiv97,Android,Mount Fairview,,,,,,TRUE,Race,Beaver Creek Dance,Time Trial,25.54,Race
2021-02-03 10:38:15,https://drive.google.com/open?id=1KR0JSIjeWf4fdMi2xixH5eCoTPO5lO7X,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,Trail,The Buried Path,Time Trial,42.29,Trail
2021-02-03 10:39:54,https://drive.google.com/open?id=1_QzCO8YFXgrA2VXSjRLT1BacEbpRkxJl,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,Trail,The Woodpecker Trail,Time Trial,49.97,Trail
2021-02-03 16:04:17,https://drive.google.com/open?id=1qxNaCooUEyz5hDGqWjzL9WgEhfrpprWW,massiv97,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup II,Time Trial,32.37,Race
2021-02-03 20:02:27,https://drive.google.com/open?id=1m_ygnRJcQcoePkjqIP9tJhsNsCB8Kzr6,SYNO,iOS,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup I,Time Trial,18.15,Race
2021-02-03 20:03:29,https://drive.google.com/open?id=1TfWnKwg7RhcH4wU920LUA2hFSIF38w1n,SYNO,iOS,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup II,Time Trial,32.23,Race
2021-02-03 20:04:37,https://drive.google.com/open?id=1-Cx85W_xtG0xzrMFWt94nMlzjmFuzrMu,SYNO,iOS,Mount Fairview,,,,,,FALSE,Race,Fairview Cloud Line,Time Trial,24.24,Race
2021-02-03 20:05:45,https://drive.google.com/open?id=1GFY3KG_mYfZLKJsRQdAR24ywnxBz63iW,SYNO,iOS,Mount Fairview,,,,,,FALSE,Race,Beaver Creek Dance,Time Trial,25.96,Race
2021-02-03 20:06:56,https://drive.google.com/open?id=1rnzcAl91TEnc2d2oqm4IFhzekQDpl8UP,SYNO,iOS,Mount Fairview,,,,,,FALSE,Race,Peregrine Falcon,Time Trial,18.2,Race
2021-02-03 20:08:12,https://drive.google.com/open?id=1BFEh_E4br0NKP3dDEUzLy56iIVGlvVq_,SYNO,iOS,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup III,Time Trial,59.93,Race
2021-02-03 20:08:53,https://drive.google.com/open?id=1qTSoIz6bHymcXqTes_wUBtc01hcO5UM1,SYNO,iOS,Mount Fairview,,,,,,TRUE,Trail,The Silver Dragon,Time Trial,15.34,Trail
2021-02-04 17:29:23,https://drive.google.com/open?id=1oQ6LselgE_9L2Sv0AN2l0_wASYyRKZjV,massiv97,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup III,Time Trial,59.86,Race
2021-02-05 3:52:18,https://drive.google.com/open?id=1cQ8Cr3F56LDSDoIqYkuu-hpe52jNavR2,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,Trail,The Silver Dragon,Time Trial,15.37,Trail
2021-02-05 16:48:49,https://drive.google.com/open?id=18FCjJfPuI9etgA4ck9BCdervhcnIBMTA,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,TTB,Spinel Crest Race,Time Trial,41.42,TTB
2021-02-05 18:41:24,https://drive.google.com/open?id=1Z-6kXZaITYziAqj68G7pSIKQms-v60ah,massiv97,Android,Mount Fairview,,,,,,FALSE,Trail,The Woodpecker Trail,Time Trial,49.96,Trail
2021-02-06 13:25:40,https://drive.google.com/open?id=1njpuiVd6_09yM8sL48_DA-ovCks1BmSR,massiv97,Android,Mount Fairview,,,,,,FALSE,Trail,Shadows Trail,Time Trial,58.89,Trail
2021-02-06 13:26:13,https://drive.google.com/open?id=1cyXiObbsnB_gWAHlR2DWbsxVedMDPTcF,massiv97,Android,Mount Fairview,,,,,,FALSE,TTB,Spinel Crest Race,Time Trial,41.8,TTB
2021-02-06 15:51:13,https://drive.google.com/open?id=1noLRo3CzhIe3fwWLgFlZcu2dELjU5myg,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,TTB,Spinel Crest Race,Time Trial,41.12,TTB
2021-02-06 17:59:04,https://drive.google.com/open?id=1ahSSiQFS9R4wCZoXPqYUyji4_m5l81ZO,massiv97,Android,Mount Fairview,,,,,,FALSE,Trail,The Buried Path,Time Trial,42.19,Trail
2021-02-07 15:17:16,https://drive.google.com/open?id=16VUL3SyIDltNKVz8p7cSn26iDM3ucmd5,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup III,Time Trial,59.86,Race
2021-02-13 17:23:30,https://drive.google.com/open?id=1rul-GDq0H46eQw4VqmaMDAt0rCoF9jSD,SYNO,iOS,Mount Fairview,,,,,,FALSE,Trail,The Buried Path,Time Trial,41.32,Trail
2021-02-13 17:24:38,https://drive.google.com/open?id=1FUg64DatZ3lwEj6RfknxNmIDluO4WfBa,SYNO,iOS,Mount Fairview,,,,,,FALSE,Trail,The Woodpecker Trail,Time Trial,49.85,Trail
2021-02-13 17:25:22,https://drive.google.com/open?id=1EYFb5Ap41Ib36aw9kDpnxDLsYYMyYXnG,SYNO,iOS,Mount Fairview,,,,,,FALSE,Trail,Shadows Trail,Time Trial,58.85,Trail
2021-02-13 17:26:24,https://drive.google.com/open?id=1SIo9YlCT5w9GamSHKm-4UIMLUsm4u2vR,SYNO,iOS,Mount Fairview,,,,,,FALSE,TTB,Spinel Crest Race,Time Trial,41.36,TTB
2021-02-13 17:27:12,https://drive.google.com/open?id=1n6U71IDnlHXN3GoA_SHx1YA_TE3Yp-ES,SYNO,iOS,Mount Fairview,,,,,,FALSE,TTB,Serenade Summit Race,Time Trial,44.97,TTB
2021-02-14 15:20:28,https://drive.google.com/open?id=1YS4eZO8-3ZU7tTVoDVt0FDO5MPjI5EgH,Gjeep302,Android,Mount Fairview,,,,,,FALSE,TTB,Serenade Summit Race,Time Trial,44.85,TTB
2021-02-22 16:58:46,https://drive.google.com/open?id=1UdRMlGB_G1acaP57j7jHxb80FGyRI8px,Fenrir,Android,Mount Fairview,,,,,,FALSE,TTB,Spinel Crest Race,Time Trial,43.98,TTB
2021-02-22 17:04:21,https://drive.google.com/open?id=1fSsrlAu72Wu28Bz5cOW8grA-9VgT-W1D,Fenrir,Android,Mount Fairview,,,,,,FALSE,Trail,The Buried Path,Time Trial,43.1,Trail
2021-02-27 18:56:44,https://drive.google.com/open?id=1_epAAh60Psqb-6nzo7vqAVRnrx8jK-5a,massiv97,Android,Mount Fairview,,,,,,FALSE,Race,Fairview Cloud Line,Time Trial,23.98,Race
2021-02-27 18:57:33,https://drive.google.com/open?id=1OnSmrO6CJvVA8KIvV0E7eSdgw0ydLON7,massiv97,Android,Mount Fairview,,,,,,TRUE,TTB,Serenade Summit Race,Time Trial,41.95,TTB
2021-03-04 3:18:51,https://drive.google.com/open?id=1Fy5rQT8WN0Z-__d4_XMPQ71dLNhZmAa6,Jamiemac,Android,Mount Fairview,,,,,,FALSE,Trail,Shadows Trail,Time Trial,59.17,Trail
2021-03-04 13:28:07,https://drive.google.com/open?id=1FzxQdRonCyEt5uZnKjixgRa6MnMeSof0,BouncyJello,Android,Mount Fairview,,,,,,TRUE,TTB,Serenade Summit Race,Time Trial,39.9,TTB
2021-03-04 15:22:00,https://drive.google.com/open?id=1ZrQj4CA34C0mZpxVU3U5ieBGH3JJNcBD,SYNO,iOS,Mount Fairview,,,,,,TRUE,Trail,Shadows Trail,Time Trial,57.43,Trail
2021-03-04 15:22:46,https://drive.google.com/open?id=1KzQuW7ynQmWphdZd2bNt1fk7BPC1pbpr,SYNO,iOS,Mount Fairview,,,,,,FALSE,TTB,Serenade Summit Race,Time Trial,40.61,TTB
2021-03-05 11:24:17,https://drive.google.com/open?id=1nDdJ3X8oQ8BKjdcgaCv5zcaoGc4wQu-0,Skier50,iOS,Mount Fairview,,,,,,FALSE,Race,Fairview Cloud Line,Time Trial,24.34,Race
2021-03-10 12:07:42,https://drive.google.com/open?id=142AK6lI0M_GyNlbT2xChhg1e66dIVzNC,Jamiemac,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup I,Time Trial,18.16,Race
2021-03-11 5:21:15,https://drive.google.com/open?id=1HwqqJHX8KeMvz20BuotpPhYzEY3BZCg-,Jamiemac,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup II,Time Trial,32.49,Race
2021-03-11 5:56:02,https://drive.google.com/open?id=1qT_ihV5Fjn-G275bGYxWStJmsGNMuQLQ,Mountain_Greg,Android,Mount Fairview,,,,,,TRUE,Race,Fairview Cloud Line,Time Trial,23.09,Race
2021-03-11 5:56:47,https://drive.google.com/open?id=1-9OGRM8x9rAZWaak9pNZpy7VFgirVDAj,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,Race,Peregrine Falcon,Time Trial,18.35,Race
2021-03-11 5:57:30,https://drive.google.com/open?id=1G2ZZ3AphGNjk3P2iwxAkubFk-xg2J6yS,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,TTB,Serenade Summit Race,Time Trial,41.78,TTB
2021-03-11 5:58:16,https://drive.google.com/open?id=1bZCpZ1LgiCcMiVMldWImAu7CYnaoRZIa,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,TTB,Spinel Crest Race,Time Trial,40.28,TTB
2021-03-11 9:39:04,https://drive.google.com/open?id=16qRekUq3iYTT1I3YUj1ngrbZyhQJvjHO,Ryan Monty,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup I,Time Trial,18.2,Race
2021-03-11 11:11:13,https://drive.google.com/open?id=1ONKprrs8grVH2Cg1lt_5viHGt7Eepima,Ryan Monty,Android,Mount Fairview,,,,,,FALSE,Race,Fairview Cloud Line,Time Trial,24.04,Race
2021-03-11 11:11:57,https://drive.google.com/open?id=1213z6sIg2bvYl1x_58MRvTOQtchytB9u,Ryan Monty,Android,Mount Fairview,,,,,,FALSE,TTB,Serenade Summit Race,Time Trial,44.54,TTB
2021-03-11 11:12:29,https://drive.google.com/open?id=1E8S28dOcodm409IWAUjhc5ITC1z-OB4a,Ryan Monty,Android,Mount Fairview,,,,,,FALSE,Race,Peregrine Falcon,Time Trial,18.29,Race
2021-03-12 7:48:44,https://drive.google.com/open?id=19MEKj9ODXLQqTtgO1DJSJtV3nm-iPZPy,Skier50,iOS,Mount Fairview,,,,,,FALSE,Race,Peregrine Falcon,Time Trial,18.42,Race
2021-03-12 7:49:20,https://drive.google.com/open?id=1GtwbThSjnjQgkf_Fp5D7jan1Ore8ieom,Skier50,iOS,Mount Fairview,,,,,,FALSE,TTB,Spinel Crest Race,Time Trial,40.68,TTB
2021-03-12 8:22:32,https://drive.google.com/open?id=1OcCfXcW6GOwRaAsCapEhzwUNLS-yvh6_,Jamiemac,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup III,Time Trial,59.92,Race
2021-03-12 12:57:42,https://drive.google.com/open?id=1vVUcWLAcj-_DfVDWqo2_4F5dyXTPV5el,Jamiemac,Android,Mount Fairview,,,,,,FALSE,Race,Beaver Creek Dance,Time Trial,25.9,Race
2021-03-13 9:46:29,https://drive.google.com/open?id=12kNY-MZInAXCiniyzJoCH6406FJa-39i,Jamiemac,Android,Mount Fairview,,,,,,FALSE,Race,Peregrine Falcon,Time Trial,18.33,Race
2021-03-13 10:14:06,https://drive.google.com/open?id=1wyAxeHBYy_7gRpiDSQ5vFAaLHPu5lSER,Jamiemac,Android,Mount Fairview,,,,,,FALSE,Race,Fairview Cloud Line,Time Trial,23.7,Race
2021-03-13 11:29:56,https://drive.google.com/open?id=15dojXko28lylfmW9d5C-xgavYSAl4xNg,Skier50,iOS,Mount Fairview,,,,,,FALSE,Race,Fairview Cloud Line,Time Trial,23.71,Race
2021-03-13 13:07:17,https://drive.google.com/open?id=1W3CIhcT1LnLzOIhiCOSrOfcbOr4NeVuO,Ryan Monty,Android,Mount Fairview,,,,,,FALSE,Race,Fairview Cloud Line,Time Trial,23.72,Race
2021-03-13 13:50:27,https://drive.google.com/open?id=1qBbAoIC4UVtJhRwEK5ixXQlHWFCx6tTX,Jamiemac,Android,Mount Fairview,,,,,,TRUE,Trail,The Silver Dragon,Time Trial,15.33,Trail
2021-03-13 14:55:18,https://drive.google.com/open?id=1DiLf-EgHs3vpmWA6O1VA0RLOlqsUNxYS,hschindele,iOS,Mount Fairview,,,,,,TRUE,Race,Fairview Cloud Line,Time Trial,22.85,Race
2021-03-13 18:47:54,https://drive.google.com/open?id=1D2szHuTCNYQg9z0pBedkn_oOKbMfiuUK,SYNO,iOS,Mount Fairview,,,,,,FALSE,Race,Fairview Cloud Line,Time Trial,23.66,Race
2021-03-13 20:13:06,https://drive.google.com/open?id=1RY7sBXLHPhOzred9ULx2Razv5HqW_ohz,Ryan Monty,Android,Mount Fairview,,,,,,FALSE,Trail,The Silver Dragon,Time Trial,15.39,Trail
2021-03-15 7:47:54,https://drive.google.com/open?id=115m2Qn2FaWeuX9sNdSP46d1YLvwSuQYb,Jamiemac,Android,Mount Fairview,,,,,,FALSE,Trail,The Buried Path,Time Trial,42.23,Trail
2021-03-15 8:56:18,https://drive.google.com/open?id=13jqHIWuPCQNQpTk4sWaBgEAlaoHPWI7J,hschindele,iOS,Mount Fairview,,,,,,TRUE,TTB,Serenade Summit Race,Time Trial,39.7,TTB
2021-03-15 11:01:05,https://drive.google.com/open?id=1-arOy2QedwGq_UeZk19qY-DdtnBc0Ixq,Jamiemac,Android,Mount Fairview,,,,,,FALSE,Trail,The Woodpecker Trail,Time Trial,49.95,Trail
2021-03-15 14:21:46,https://drive.google.com/open?id=1f9mDkidlKnrRpvs7h7SckQSO1yXBwZf1,Gjeep302,Android,Mount Fairview,,,,,,TRUE,Race,Grand Mountain Cup II,Time Trial,31.56,Race
2021-03-15 14:22:45,https://drive.google.com/open?id=1eK5QPhwN0FtekMZQtqpDDeqsPXPgWnKX,Gjeep302,Android,Mount Fairview,,,,,,FALSE,Race,Grand Mountain Cup I,Time Trial,18.2,Race
2021-03-16 8:03:04,https://drive.google.com/open?id=1tAgRQMe-QlNTPk35Lee_JBCzZGclwi2M,Jamiemac,Android,Mount Fairview,,,,,,FALSE,Trail,Shadows Trail,Time Trial,57.94,Trail
2021-03-16 11:47:07,https://drive.google.com/open?id=1e-otvR-oWBC6I9XTp-pOIxy_4GcOvXyA,Jamiemac,Android,Mount Fairview,,,,,,FALSE,TTB,Spinel Crest Race,Time Trial,41.29,TTB
2021-03-16 12:45:53,https://drive.google.com/open?id=156GjjUwd4LHugA429_kK6lTXtdPplUu4,Jamiemac,Android,Mount Fairview,,,,,,FALSE,TTB,Serenade Summit Race,Time Trial,44.98,TTB
2021-03-16 20:13:46,https://drive.google.com/open?id=1D3rKLZLyTy9QFgRPsAW-GF-PvRYSrevS,hschindele,iOS,Mount Fairview,,,,,,TRUE,Trail,Shadows Trail,Time Trial,56.7,Trail
2021-03-17 11:20:33,https://drive.google.com/open?id=1TZjh8AqlPKWrTUQ_aahWCdTWHoxoAIOP,Mountain_Greg,Android,Mount Fairview,,,,,,TRUE,TTB,Spinel Crest Race,Time Trial,39.35,TTB
2021-03-17 11:28:11,https://drive.google.com/open?id=1CxhSiKDiqx9weZ3u93uvnLUOjuUvpT5O,Mountain_Greg,Android,Mount Fairview,,,,,,FALSE,TTB,Serenade Summit Race,Time Trial,40.32,TTB
2021-03-22 16:00:24,https://drive.google.com/open?id=1nHJhfE3LMw3CGkMYcfY-XgiVUflQ6vi3,Gucci Garrett,Android,Mount Fairview,,,,,,TRUE,Race,Grand Mountain Cup I,Time Trial,18.06,Race
2021-03-22 22:04:51,https://drive.google.com/open?id=1ynUCAxAmZYKFz1YbYK-msQ5QCrOcp8Tp,hschindele,iOS,Mount Fairview,,,,,,TRUE,Race,Beaver Creek Dance,Time Trial,25.11,Race
2021-03-23 9:23:52,https://drive.google.com/open?id=1jovgQhvqs15zsARncOr9e_1anFIVD3UI,hschindele,iOS,Mount Fairview,,,,,,TRUE,TTB,Spinel Crest Race,Time Trial,38.41,TTB
2021-03-23 10:04:59,https://drive.google.com/open?id=1D9GaSJkSXoL0MQpMfwC-PJWqxb8yAmaz,hschindele,iOS,Mount Fairview,,,,,,TRUE,TTB,Spinel Crest Race,Time Trial,37.81,TTB
2021-03-23 22:05:24,https://drive.google.com/open?id=1LzQTN8ECn1mW_GqvtROz8TIMaZRIqC-0,hschindele,iOS,Mount Fairview,,,,,,TRUE,Race,Grand Mountain Cup II,Time Trial,31.26,Race
2021-03-24 15:06:15,https://drive.google.com/open?id=1bpm1O8SNLykHKcyr38-nrXLl6nhdGnnM,Avel,iOS,Mount Fairview,,,,,,TRUE,Race,Grand Mountain Cup I,Time Trial,18.01,Race
2021-03-24 16:57:37,https://drive.google.com/open?id=1XKZQixE2SiivlrvHlKO97ubWbfOq79f-,Avel,iOS,Mount Fairview,,,,,,TRUE,Race,Grand Mountain Cup I,Time Trial,17.99,Race
